Identifier	Character	Dialogue	Filename	Line Number	Ren'Py Script
ch1_s15_6f80bb10	c	There! She should feel perfectly healthy by tomorrow!	game/chapters/ch1_s13-16.rpy	293	c "[what]"
ch1_s15_bc86a90d	m	Thank you, Miss Catalina.	game/chapters/ch1_s13-16.rpy	297	m "[what]"
ch1_s15_db16230d		Maximiano pays for the injection and Valencia takes the money from him. He turns to leave, but before he can...	game/chapters/ch1_s13-16.rpy	299	"[what]"
ch1_s15_73af1393		There is a sound of flapping wings and a loud whoosh of magic, and when we all turn around to the surgery table, we see Edmundo in his human form.	game/chapters/ch1_s13-16.rpy	308	"[what]"
ch1_s15_b68e3fef		He looks all healed up and smiles at us brightly.	game/chapters/ch1_s13-16.rpy	311	"[what]"
ch1_s16_d87883bc	e	Wonderful to have you all here. Healer...	game/chapters/ch1_s13-16.rpy	316	e "[what]"
ch1_s16_364b7210		He nods to me.	game/chapters/ch1_s13-16.rpy	321	"[what]"
ch1_s16_5e308730	e	Healer's right hand...	game/chapters/ch1_s13-16.rpy	322	e "[what]"
ch1_s16_8b5c64e2		He points at Valencia. She curtsies.	game/chapters/ch1_s13-16.rpy	325	"[what]"
ch1_s16_3e625189	e	Healer's rival...	game/chapters/ch1_s13-16.rpy	326	e "[what]"
ch1_s16_59c69f95		Now he gestures at Diedriech, who smirks at being called that.	game/chapters/ch1_s13-16.rpy	330	"[what]"
ch1_s16_6210126b	e	And you, Prince Maximiano...	game/chapters/ch1_s13-16.rpy	331	e "[what]"
ch1_s16_5392d0f6		We all look at Maximiano, shocked.	game/chapters/ch1_s13-16.rpy	339	"[what]"
ch1_s16_16844653	c	Wait, Prince?!	game/chapters/ch1_s13-16.rpy	340	c "[what]"
ch1_s16_f434cccf	m	Haha, well...	game/chapters/ch1_s13-16.rpy	341	m "[what]"
ch1_s16_dd39c7e7	e	Ah, so you didn't know?	game/chapters/ch1_s13-16.rpy	343	e "[what]"
ch1_s16_3ade78c5	e	This is Maximiano Rozario, the Prince of the Kingdom of Girasol and the heir to the throne.	game/chapters/ch1_s13-16.rpy	345	e "[what]"
ch1_s16_4848e1c2		I continue to stare at Maximiano with my mouth gaping.	game/chapters/ch1_s13-16.rpy	346	"[what]"
ch1_s16_c14adc8d	c	Why did you not tell me?!	game/chapters/ch1_s13-16.rpy	347	c "[what]"
ch1_s16_9c397a16	m	I prefered the anonymity of just being Maximiano to you.	game/chapters/ch1_s13-16.rpy	348	m "[what]"
ch1_s16_cfe9037e		A part of me feels betrayed, but I understand his reasoning.	game/chapters/ch1_s13-16.rpy	351	"[what]"
ch1_s16_2f25ee0e	c	Well... okay...	game/chapters/ch1_s13-16.rpy	352	c "[what]"
ch1_s16_d612d911	m	Miss Catalina! Don't be sad!	game/chapters/ch1_s13-16.rpy	354	m "[what]"
ch1_s16_45031954		I shake my head. I don't want to continue talking about this. Not until I've processed this new piece of information.	game/chapters/ch1_s13-16.rpy	355	"[what]"
ch1_s16_6a6cd147		Maximiano looks dejected, but he must have realized that I don't want to hear anymore because he doesn't pressure me.	game/chapters/ch1_s13-16.rpy	358	"[what]"
ch1_s16_c0df5f2b		Edmundo claps his hands.	game/chapters/ch1_s13-16.rpy	360	"[what]"
ch1_s16_7a368abf	e	Well, since we are all gathered here, I need to ask the four of you for help.	game/chapters/ch1_s13-16.rpy	362	e "[what]"
ch1_s16_2a6d11a4	e	You see, the Kingdom of Girasol, no... the whole world is in grave danger.	game/chapters/ch1_s13-16.rpy	363	e "[what]"
ch1_s16_d6c69fba		We focus on Edmundo, seeing how serious he is.	game/chapters/ch1_s13-16.rpy	366	"[what]"
ch1_s16_e7d4c118	c	Is that why you were so hurt?	game/chapters/ch1_s13-16.rpy	368	c "[what]"
ch1_s16_58945aaf	e	You could say that. I'm a time traveler. The world you've seen in the dream we shared - it's our world in the future, destroyed.	game/chapters/ch1_s13-16.rpy	369	e "[what]"
ch1_s16_c6c50046	c	What?! But that place...	game/chapters/ch1_s13-16.rpy	371	c "[what]"
ch1_s16_4a0b203a	e	Yes, it's broken beyond repair. I'm trying to prevent this future and you've been prophesied by the Oracle. Only you four can help me.	game/chapters/ch1_s13-16.rpy	373	e "[what]"
ch1_s16_1b832cad	e	So I ask you, Catalina, Valencia, Diedriech and Maximiano... will you help me save the world?	game/chapters/ch1_s13-16.rpy	376	e "[what]"
ch1_s16_f53900f9		Healer & Phoenix: End of Demo	game/chapters/ch1_s13-16.rpy	378	"[what]"
ch1_s16_76fb8df7		Thank you for playing! Look forward to the full version of the game!	game/chapters/ch1_s13-16.rpy	379	"[what]"
ch1_s8_fad977d0		I look out of the window to see the moon shining brightly in the sky.	game/chapters/ch1_s8-12.rpy	7	"[what]"
ch1_s8_4523cc74		It's the middle of the night! Is it okay to wake up Diedriech now?	game/chapters/ch1_s8-12.rpy	8	"[what]"
ch1_s8_174ae219		But... My patient doesn't exactly have much time left and if Diedriech could portal to Zalila, it would only take a few hours.	game/chapters/ch1_s8-12.rpy	9	"[what]"
ch1_s8_2df28946		I suspect we don't have enough time to wait until the more call-appropriate hours of morning.	game/chapters/ch1_s8-12.rpy	10	"[what]"
ch1_s8_fe68bcec		I approach the large standing mirror with its complicated ornaments that hide the magical formulas for long-distance communication.	game/chapters/ch1_s8-12.rpy	12	"[what]"
ch1_s8_e92f0a55	c	Here goes nothing...	game/chapters/ch1_s8-12.rpy	13	c "[what]"
ch1_s8_5d6f3c21		I place my hand on the mirror's surface and think hard about Diedriech - his appearance when I last saw him, his location.	game/chapters/ch1_s8-12.rpy	14	"[what]"
ch1_s8_d0149d7d		Then I channel my magic into the device.	game/chapters/ch1_s8-12.rpy	16	"[what]"
ch1_s8_e4293eef		I wait for a bit ... hoping he'll answer.	game/chapters/ch1_s8-12.rpy	17	"[what]"
ch1_s8_d77d9c98		When I finally see his face, those handsome features I haven't seen in so many months, I feel a wave of relief hit me.	game/chapters/ch1_s8-12.rpy	23	"[what]"
ch1_s8_0657bd60		I will be able to save the phoenix. I...	game/chapters/ch1_s8-12.rpy	24	"[what]"
ch1_s8_1292ed1d	d	Catalina?...It's so late- why are you crying?!	game/chapters/ch1_s8-12.rpy	25	d "[what]"
ch1_s8_358e07f5		He's dressed in his everyday clothes and looks tired. I probably caught him after a long night of surgery.	game/chapters/ch1_s8-12.rpy	26	"[what]"
ch1_s8_3a4312c6	d	If anyone hurt you, I swear I will-	game/chapters/ch1_s8-12.rpy	27	d "[what]"
ch1_s8_d979efc6	c	I'm okay...	game/chapters/ch1_s8-12.rpy	28	c "[what]"
ch1_s8_d003b8a2		Only then do I realize I'm crying, and wipe the tears off of my face.	game/chapters/ch1_s8-12.rpy	29	"[what]"
ch1_s8_a30f286f	c	I'm sorry, I just felt so relieved to see you...	game/chapters/ch1_s8-12.rpy	30	c "[what]"
ch1_s8_65c08547	d	I... see...	game/chapters/ch1_s8-12.rpy	31	d "[what]"
ch1_s8_a6f5fc4e	c	I have a problematic patient here and I can't save them alone. I-I need your help.	game/chapters/ch1_s8-12.rpy	32	c "[what]"
ch1_s8_eee2cc7c		Diedriech looks at me with a solemn expression.	game/chapters/ch1_s8-12.rpy	33	"[what]"
ch1_s8_841de695	d	I'll be there as soon as I can. If I use the portals, I should arrive in four hours.	game/chapters/ch1_s8-12.rpy	34	d "[what]"
ch1_s8_acc94845		Wait? He agreed so easily?	game/chapters/ch1_s8-12.rpy	35	"[what]"
ch1_s8_b10d7dbf	c	Ah! But I didn't even explain what the problem is!	game/chapters/ch1_s8-12.rpy	36	c "[what]"
ch1_s8_5962145a		Diedriech smiles softly at me.	game/chapters/ch1_s8-12.rpy	37	"[what]"
ch1_s8_dd2d42e2	d	I know you, Catalina. You wouldn't ask me for help if it wasn't important.	game/chapters/ch1_s8-12.rpy	39	d "[what]"
ch1_s8_631d84cd	d	Don't worry about anything. I'll help you. Get some rest while you wait for me to arrive.	game/chapters/ch1_s8-12.rpy	40	d "[what]"
ch1_s8_f7c6e943	c	O-okay...	game/chapters/ch1_s8-12.rpy	41	c "[what]"
ch1_s8_908ccf2b	d	And please for the love of all the gods, don't cry. It breaks my heart to see you like this.	game/chapters/ch1_s8-12.rpy	42	d "[what]"
ch1_s8_0b29f857	c	S-sorry.	game/chapters/ch1_s8-12.rpy	43	c "[what]"
ch1_s8_716b8f15	d	See you in four hours.	game/chapters/ch1_s8-12.rpy	44	d "[what]"
ch1_s8_bbaf954f		He takes his hand away from the mirror.	game/chapters/ch1_s8-12.rpy	52	"[what]"
ch1_s8_5d0ff49e		The familiar sight of Diedriech's face disappears and one again I'm alone in the waiting room.	game/chapters/ch1_s8-12.rpy	53	"[what]"
ch1_s8_60d90e2a		He agreed to help me, without even knowing why I called.	game/chapters/ch1_s8-12.rpy	54	"[what]"
ch1_s8_69757367		I couldn't help but feel shocked.	game/chapters/ch1_s8-12.rpy	55	"[what]"
ch1_s8_bb8e98a3	v	Told you!	game/chapters/ch1_s8-12.rpy	57	v "[what]"
ch1_s8_d22029cf		I hear Valencia's voice and turn around to see her standing in the door to the doctor's room.	game/chapters/ch1_s8-12.rpy	58	"[what]"
ch1_s8_a1f0da02	c	Yeah...	game/chapters/ch1_s8-12.rpy	59	c "[what]"
ch1_s8_effa9804		I answer softly and shrug, not being able to comprehend what happened.	game/chapters/ch1_s8-12.rpy	60	"[what]"
ch1_s8_184185cf	c	He said he'll be here in four hours.	game/chapters/ch1_s8-12.rpy	61	c "[what]"
ch1_s8_d8e32cf1	v	Ah, great!	game/chapters/ch1_s8-12.rpy	62	v "[what]"
ch1_s8_767258c7	c	Get some rest, Val. Go home and sleep.	game/chapters/ch1_s8-12.rpy	63	c "[what]"
ch1_s8_2a0247c8	v	Only if you sleep too.	game/chapters/ch1_s8-12.rpy	65	v "[what]"
ch1_s8_6d63fb00	c	I'll go upstairs as soon as you leave.	game/chapters/ch1_s8-12.rpy	66	c "[what]"
ch1_s8_a0a5f7cd		Val looks at me like she doesn't believe me. She sighs, but takes her things and leaves.	game/chapters/ch1_s8-12.rpy	67	"[what]"
ch1_s8_eb425744	v	Remember, we've got this Cat. I'll be back in four hours!	game/chapters/ch1_s8-12.rpy	68	v "[what]"
ch1_s8_56fc8a4d	c	See you then!	game/chapters/ch1_s8-12.rpy	69	c "[what]"
ch1_s8_175aecca		As soon as Valencia leaves, I make my way back to the patient. I sit on the floor next to the phoenix, my back to the pillar.	game/chapters/ch1_s8-12.rpy	73	"[what]"
ch1_s8_20106559		I can't leave a creature that's in pain completely alone. How can I sleep while it is suffering because I failed to help it?	game/chapters/ch1_s8-12.rpy	74	"[what]"
ch1_s8_3fcfda66		But I'm too tired from the day's work and exhausted from using my magic.	game/chapters/ch1_s8-12.rpy	75	"[what]"
ch1_s8_8dd18a70		I can barely keep my eyes open and I begin to doze off.	game/chapters/ch1_s8-12.rpy	76	"[what]"
ch1_s9_6fc2c11f		I see a desolate landscape in front of me. The area is mountainous... or are they volcanoes?	game/chapters/ch1_s8-12.rpy	82	"[what]"
ch1_s9_dab20f8b		I'm standing in a pool of red hot lava. But I don't feel pain... shouldn't I die from something like this?	game/chapters/ch1_s8-12.rpy	87	"[what]"
ch1_s9_bbd21885	e	It's okay. You're only dreaming.	game/chapters/ch1_s8-12.rpy	91	e "[what]"
ch1_s9_65a53e4a		There is a tall muscular man with dark skin in front of me, wearing elaborately embroidered clothes.	game/chapters/ch1_s8-12.rpy	92	"[what]"
ch1_s9_b4634662		There is something regal about him, as if he owns the world wherever he goes.	game/chapters/ch1_s8-12.rpy	93	"[what]"
ch1_s9_3872dbc1		I can't help but feel fascinated by this mysterious stranger.	game/chapters/ch1_s8-12.rpy	95	"[what]"
ch1_s9_2fd214c8	c	Who... are you?	game/chapters/ch1_s8-12.rpy	96	c "[what]"
ch1_s9_9a0464b3	e	I'm the phoenix on your surgery table.	game/chapters/ch1_s8-12.rpy	97	e "[what]"
ch1_s9_5641e677		The phoenix... but he's a man... is he not?	game/chapters/ch1_s8-12.rpy	99	"[what]"
ch1_s9_c4c0b786	c	Are you a shapeshifter?	game/chapters/ch1_s8-12.rpy	100	c "[what]"
ch1_s9_b8690600	e	No... I can simply take whatever form I feel suits me.	game/chapters/ch1_s8-12.rpy	102	e "[what]"
ch1_s9_07bf63dd		But that would mean the creature has to have lived for thousands of years! Such power is not easily unlocked.	game/chapters/ch1_s8-12.rpy	103	"[what]"
ch1_s9_caed2034	e	Yes, I guess I'm an old man.	game/chapters/ch1_s8-12.rpy	105	e "[what]"
ch1_s9_83dc4a01	e	This body is a manifestation of my mental state though, so I suppose my spirit isn't that old yet, huh?	game/chapters/ch1_s8-12.rpy	107	e "[what]"
ch1_s9_b0d1c466		I see... faced with such an old being talking to me, I feel...	game/chapters/ch1_s8-12.rpy	108	"[what]"
ch1_s9_2_3d87e20a		I feel like a small insect in front of a large animal. I fear it could squash me at any moment.	game/chapters/ch1_s8-12.rpy	119	"[what]"
ch1_s9_2_52e1ac78		I better act like I'm in front of a king.	game/chapters/ch1_s8-12.rpy	120	"[what]"
ch1_s9_2_7e4cad12		I bow deeply out of respect for the creature that graced me with his dream.	game/chapters/ch1_s8-12.rpy	121	"[what]"
ch1_s9_2_422cf30d	e	Nobody has bowed to me in ages, but...	game/chapters/ch1_s8-12.rpy	122	e "[what]"
ch1_s9_2_0dfece15	e	It doesn't feel good, please stop.	game/chapters/ch1_s8-12.rpy	124	e "[what]"
ch1_s9_2_9dee5ef1		I raise my head, then my body.	game/chapters/ch1_s8-12.rpy	125	"[what]"
ch1_s9_2_0fc9ff5f	c	I only did it out of respect...	game/chapters/ch1_s8-12.rpy	127	c "[what]"
ch1_s9_2_aec321ba		The phoenix sighs, rubbing his temple.	game/chapters/ch1_s8-12.rpy	128	"[what]"
ch1_s9_2_f6330c9a	e	I know. And I'd much rather you'd treat me as an equal.	game/chapters/ch1_s8-12.rpy	130	e "[what]"
ch1_s9_3_90a800d6		I feel fascinated with this mysterious individual that must have seen so much in life.	game/chapters/ch1_s8-12.rpy	135	"[what]"
ch1_s9_3_9c39d5e0		Oh, the stories he could tell, the events he must have seen. Amazing.	game/chapters/ch1_s8-12.rpy	136	"[what]"
ch1_s9_3_7cc2c287	e	I may seem to you like a wonderful being, but you should know that living for thousands of years is not easy.	game/chapters/ch1_s8-12.rpy	138	e "[what]"
ch1_s9_3_df1a58b8	e	Still, I'm happy you are not afraid of me.	game/chapters/ch1_s8-12.rpy	140	e "[what]"
ch1_s9_3_0f57df71	c	No, somehow I feel at peace around you.	game/chapters/ch1_s8-12.rpy	142	c "[what]"
ch1_s9_3_2c668ada	e	Wonderful. Please treat me as an equal, as hard as it may be for you at first... but that's what I would prefer.	game/chapters/ch1_s8-12.rpy	143	e "[what]"
ch1_s9_3_e6b8af3c		I nod. It will be hard, for sure, but out of respect for this being, I will try.	game/chapters/ch1_s8-12.rpy	145	"[what]"
ch1_s9_4_97112f47	e	My name is Edmundo Valdez.	game/chapters/ch1_s8-12.rpy	150	e "[what]"
ch1_s9_4_84766eb5	c	Catalina Mendoza.	game/chapters/ch1_s8-12.rpy	152	c "[what]"
ch1_s9_4_12acb190	e	Pleased to meet you, healer.	game/chapters/ch1_s8-12.rpy	153	e "[what]"
ch1_s9_4_6daf03f7	c	So far all I've done was fail to save you. Everything I tried... it didn't work.	game/chapters/ch1_s8-12.rpy	155	c "[what]"
ch1_s9_4_79f0c52f	e	You will get there, I believe in you. You see, it is very important that I'm healed. There is something I still need to do.	game/chapters/ch1_s8-12.rpy	157	e "[what]"
ch1_s9_4_21407721	e	Great evil is coming to this land and I-	game/chapters/ch1_s8-12.rpy	159	e "[what]"
ch1_s9_4_4bc70e63	v	Cat! Cat! Wake up!	game/chapters/ch1_s8-12.rpy	162	v "[what]"
ch1_s9_4_41b152bf	d	Catalina...	game/chapters/ch1_s8-12.rpy	163	d "[what]"
ch1_s10_56a176a2	v	Diedriech is here. We need to get on with the healing.	game/chapters/ch1_s8-12.rpy	178	v "[what]"
ch1_s10_c5117ee4		I look at them, confused for a moment.	game/chapters/ch1_s8-12.rpy	179	"[what]"
ch1_s10_11d9fa7a		I felt like the phoenix was trying to tell me something important, but they woke me up from that dream...I remember it so vividly.	game/chapters/ch1_s8-12.rpy	180	"[what]"
ch1_s10_bfefead6		But... I have work to do. And Diedriech is here...	game/chapters/ch1_s8-12.rpy	181	"[what]"
ch1_s10_8072b758	d	Is that a phoenix I see on your surgery table?	game/chapters/ch1_s8-12.rpy	183	d "[what]"
ch1_s10_3aa419c4		He nods to the patient as he stands there in all of his pretentious glory.	game/chapters/ch1_s8-12.rpy	184	"[what]"
ch1_s10_ea8b7468		Oh, how the man annoys me by just being in the same room.	game/chapters/ch1_s8-12.rpy	185	"[what]"
ch1_s10_4191d973	c	No, it's clearly a dragon.	game/chapters/ch1_s8-12.rpy	187	c "[what]"
ch1_s10_04cc9e34		 I never did know why he gets on my nerves so much.	game/chapters/ch1_s8-12.rpy	188	"[what]"
ch1_s10_f166c49c		He looks at me exasperated. Valencia sighs.	game/chapters/ch1_s8-12.rpy	193	"[what]"
ch1_s10_f7e44fb5	v	There they go again...	game/chapters/ch1_s8-12.rpy	194	v "[what]"
ch1_s10_c2d92e02	d	It's a phoenix?	game/chapters/ch1_s8-12.rpy	195	d "[what]"
ch1_s10_51803c84		For the love of all the gods...	game/chapters/ch1_s8-12.rpy	196	"[what]"
ch1_s10_49bf9c24	c	Yes, Mister Obvious. It's a phoenix.	game/chapters/ch1_s8-12.rpy	198	c "[what]"
ch1_s10_0c85adcd		If only he was half as smart as he was handsome.	game/chapters/ch1_s8-12.rpy	199	"[what]"
ch1_s10_39f3d83b		Diedriech moves to the surgery table to examine our patient, mumbling under his breath.	game/chapters/ch1_s8-12.rpy	200	"[what]"
ch1_s10_b4782d11	d	I never thought I would see a phoenix...	game/chapters/ch1_s8-12.rpy	202	d "[what]"
ch1_s10_a6940f73	d	Look at his feather structure, what a wonderful specimen...	game/chapters/ch1_s8-12.rpy	204	d "[what]"
ch1_s10_bf1d232c	d	And the fact that it's on fire and not burning anything...	game/chapters/ch1_s8-12.rpy	206	d "[what]"
ch1_s10_5e84d87c		Seeing him examine Edmundo with such curiosity, even though the phoenix is lying there dying, pisses me off even more.	game/chapters/ch1_s8-12.rpy	207	"[what]"
ch1_s10_accd0886	c	This is no time for looking at it as if you're in a zoo!	game/chapters/ch1_s8-12.rpy	208	c "[what]"
ch1_s10_5870a52a	c	The patient is hurt! Can't you see the wounds?! And the dark energy swirling around?	game/chapters/ch1_s8-12.rpy	209	c "[what]"
ch1_s10_59c79f9a		Diedriech sighs then looks at me seriously.	game/chapters/ch1_s8-12.rpy	211	"[what]"
ch1_s10_6741c4ba	d	You're right. Let's get to work. Tell me what you already know.	game/chapters/ch1_s8-12.rpy	212	d "[what]"
ch1_s10_d6299f3c		Now that's the part of my rival I always admired - his ability to shut off emotions in an instant and get into work-mode.	game/chapters/ch1_s8-12.rpy	214	"[what]"
ch1_s10_bf79fd4c		By comparison I'm definitely a lot more emotion-driven.	game/chapters/ch1_s8-12.rpy	215	"[what]"
ch1_s10_5f4eab4a	c	Alright team, let's go.	game/chapters/ch1_s8-12.rpy	216	c "[what]"
ch1_s10_e20a4caf		I convey everything we've discovered and Diedriech listens and gives his own observations.	game/chapters/ch1_s8-12.rpy	217	"[what]"
ch1_s10_5e555f34	d	It seems to me if we apply enough magical power at once...	game/chapters/ch1_s8-12.rpy	220	d "[what]"
ch1_s10_d8cab973	d	We should be able to overwhelm the magic that's eating at its wounds.	game/chapters/ch1_s8-12.rpy	222	d "[what]"
ch1_s10_37e4d364	d	The alternative is of course unravelling the magic thread by thread.	game/chapters/ch1_s8-12.rpy	223	d "[what]"
ch1_s10_16f4b4cb	c	Tried that. It doesn't work. The pattern is too complicated and I can't find either the end nor the beginning.	game/chapters/ch1_s8-12.rpy	225	c "[what]"
ch1_s10_694b5817	c	With time I could probably figure it out, but...	game/chapters/ch1_s8-12.rpy	226	c "[what]"
ch1_s10_67b519b5	d	Time is what we don't have.	game/chapters/ch1_s8-12.rpy	227	d "[what]"
ch1_s10_49a9bbc9	v	How much time do you think the patient has left?	game/chapters/ch1_s8-12.rpy	229	v "[what]"
ch1_s10_a3506f66		I think for a moment.	game/chapters/ch1_s8-12.rpy	230	"[what]"
ch1_s10_feebc383	c	He seems much weaker than he was four hours ago...	game/chapters/ch1_s8-12.rpy	232	c "[what]"
ch1_s10_047d0a62		Was it because Edmundo used his powers to contact me through a dream?	game/chapters/ch1_s8-12.rpy	233	"[what]"
ch1_s10_0ba1ed90	d	He? You mean you can tell what gender it is?	game/chapters/ch1_s8-12.rpy	236	d "[what]"
ch1_s10_ff78eb8d	v	Aren't phoenixes genderless?	game/chapters/ch1_s8-12.rpy	237	v "[what]"
ch1_s10_ba323801	c	This one seems to prefer being considered a male phoenix. His name is Edmundo Valdez. He contacted me in a dream.	game/chapters/ch1_s8-12.rpy	239	c "[what]"
ch1_s10_b1ee88de	d	You mean you dream-shared with the phoenix?!	game/chapters/ch1_s8-12.rpy	241	d "[what]"
ch1_s10_3afb88d0		Why is Diedriech so angry all of a sudden?	game/chapters/ch1_s8-12.rpy	242	"[what]"
ch1_s10_72d0730d	c	I guess?	game/chapters/ch1_s8-12.rpy	243	c "[what]"
ch1_s10_7b8c37f9	d	Did you or did you not?!	game/chapters/ch1_s8-12.rpy	244	d "[what]"
ch1_s10_d5d88f7e	c	I did! But I don't get why you're shouting at me all of a sudden!	game/chapters/ch1_s8-12.rpy	247	c "[what]"
ch1_s10_8f05d738		Diedriech mumbles something under his breath. I recognize some of the words as Gerlan curses.	game/chapters/ch1_s8-12.rpy	248	"[what]"
ch1_s10_c60be1ac	d	...never gets anything...	game/chapters/ch1_s8-12.rpy	249	d "[what]"
ch1_s10_3d4d501b	c	I beg your pardon?!	game/chapters/ch1_s8-12.rpy	250	c "[what]"
ch1_s10_245a0a96	v	Please calm down...	game/chapters/ch1_s8-12.rpy	251	v "[what]"
ch1_s10_8df91995		He sighs, then rubs his temples. Soon after his calm self is back. How can he control his emotions so efficiently?	game/chapters/ch1_s8-12.rpy	253	"[what]"
ch1_s10_df50c97e	d	Nevermind. What did this Edmundo say to you in the dream?	game/chapters/ch1_s8-12.rpy	254	d "[what]"
ch1_s10_697ff1d8	c	You woke me up before he could say all he had to say, but he told me healing him was vital because... he has something important to do.	game/chapters/ch1_s8-12.rpy	256	c "[what]"
ch1_s10_85b22fc9	d	So nothing useful.	game/chapters/ch1_s8-12.rpy	257	d "[what]"
ch1_s10_1047669d	c	I would have healed him anyway, so I guess it wasn't anything that important.	game/chapters/ch1_s8-12.rpy	258	c "[what]"
ch1_s10_d0c82823	d	Alright, now that we've established we can only brute force the magic, let's focus on doing just that.	game/chapters/ch1_s8-12.rpy	259	d "[what]"
ch1_s10_4563b6f3	d	Our combined power should be enough. I hope.	game/chapters/ch1_s8-12.rpy	260	d "[what]"
ch1_s10_a1dc2540		I share the sentiment.	game/chapters/ch1_s8-12.rpy	261	"[what]"
ch1_s11_06ded429		It takes us the whole day to heal the phoenix. Before I realize it, the sun is setting once again.	game/chapters/ch1_s8-12.rpy	275	"[what]"
ch1_s11_cbe76d36		We used all of our magical power but the surgery is a success. I feel like I could collapse at any moment.	game/chapters/ch1_s8-12.rpy	276	"[what]"
ch1_s11_68936fe9		I look around. Valencia is sitting on the floor, sleeping.	game/chapters/ch1_s8-12.rpy	277	"[what]"
ch1_s11_4b59e13b		She couldn't keep up until the end so I told her to rest, but she didn't leave my side.	game/chapters/ch1_s8-12.rpy	278	"[what]"
ch1_s11_50d9a2c6		Diedriech looks exhausted.	game/chapters/ch1_s8-12.rpy	282	"[what]"
ch1_s11_ffdbe4a9	c	How many hours since last you slept?	game/chapters/ch1_s8-12.rpy	283	c "[what]"
ch1_s11_a20764df	d	Feels like the last time I slept was in the previous century.	game/chapters/ch1_s8-12.rpy	284	d "[what]"
ch1_s11_caa8c194	c	Just like old times, right?	game/chapters/ch1_s8-12.rpy	287	c "[what]"
ch1_s11_ee47f524	d	Just like old times.	game/chapters/ch1_s8-12.rpy	289	d "[what]"
ch1_s11_10f61d77		I remember all those sleepless nights trying to cram as much knowledge as we could into our brains for the exams.	game/chapters/ch1_s8-12.rpy	290	"[what]"
ch1_s11_93279240		Ah, university life. Sometimes I miss it.	game/chapters/ch1_s8-12.rpy	291	"[what]"
ch1_s11_4d337d58	c	Thank you for coming here, Diedriech.	game/chapters/ch1_s8-12.rpy	293	c "[what]"
ch1_s11_17e8a136	d	...No, thank you for relying on me, Catalina. Thank you for thinking about me when you were in need.	game/chapters/ch1_s8-12.rpy	295	d "[what]"
ch1_s11_637064cb	d	It really means a lot to me that you-	game/chapters/ch1_s8-12.rpy	296	d "[what]"
ch1_s11_a3442c95		Our awkward conversation is interrupted by a knock on the clinic's front door.	game/chapters/ch1_s8-12.rpy	301	"[what]"
ch1_s11_1fd3920a	c	Who in the world...?!	game/chapters/ch1_s8-12.rpy	302	c "[what]"
ch1_s11_da14cb0b	d	Don't go! The clinic is closed. We put up the sign. You don't need...	game/chapters/ch1_s8-12.rpy	303	d "[what]"
ch1_s12_5a0e94ff		But before Diedriech can stop me, I'm already at the entrance door.	game/chapters/ch1_s8-12.rpy	313	"[what]"
ch1_s12_460f0b35		The knock repeats. I unlock the door.	game/chapters/ch1_s8-12.rpy	316	"[what]"
ch1_s12_1e8fa411	m	Ah...!	game/chapters/ch1_s8-12.rpy	321	m "[what]"
ch1_s12_6bec52cf		I see Maximiano with Graciella in his arms. One of Maximiano's arms is raised as if he wants to knock again.	game/chapters/ch1_s8-12.rpy	322	"[what]"
ch1_s12_be5ee92c		Graciella purrs in his arms happily, when she sees me.	game/chapters/ch1_s8-12.rpy	324	"[what]"
ch1_s12_d88342ee		I sigh, feeling more exhausted than I did a moment ago.	game/chapters/ch1_s8-12.rpy	326	"[what]"
ch1_s12_b43eae3f	c	...I guess I told you to come here today...	game/chapters/ch1_s8-12.rpy	327	c "[what]"
ch1_s12_7f253fab	m	I'm sorry, Miss Catalina, I didn't realize you were busy... it's just that Graciella needs her treatment and...	game/chapters/ch1_s8-12.rpy	329	m "[what]"
ch1_s12_331328d3	c	It's okay.	game/chapters/ch1_s8-12.rpy	331	c "[what]"
ch1_s12_277ca85d	d	It's not okay.	game/chapters/ch1_s8-12.rpy	333	d "[what]"
ch1_s12_bb4bc470		Diedriech steps in right behind me, putting a hand on my shoulder.	game/chapters/ch1_s8-12.rpy	337	"[what]"
ch1_s12_f5df7df1		I stare at him, surprised to see that he is giving Maximiano a disapproving look.	game/chapters/ch1_s8-12.rpy	338	"[what]"
ch1_s12_8a87fe44		But when I look at Maximiano again... his expression mirrors Diedriech's. I thought he would be intimidated by my rival.	game/chapters/ch1_s8-12.rpy	342	"[what]"
ch1_s12_efc469de		Many people were back in our school years. Yet, Maximiano doesn't seem shy at all.	game/chapters/ch1_s8-12.rpy	343	"[what]"
ch1_s12_3cccc32c		How peculiar.	game/chapters/ch1_s8-12.rpy	344	"[what]"
ch1_s12_0813551b	d	Give me the pet, I will take care of it.	game/chapters/ch1_s8-12.rpy	346	d "[what]"
ch1_s12_d999a752		Graciella hisses when she sees Diedriech's outstretched hands.	game/chapters/ch1_s8-12.rpy	350	"[what]"
ch1_s12_9f3909d0	m	No! Graciella doesn't like just anybody to touch her!	game/chapters/ch1_s8-12.rpy	351	m "[what]"
ch1_s12_12c4b7a7	d	Did you just call me 'just anybody'?! For your information I am-	game/chapters/ch1_s8-12.rpy	352	d "[what]"
ch1_s12_02aa0772		Okay, it's time to stop this before the whole situation blows up in my face. I'm too tired to deal with it.	game/chapters/ch1_s8-12.rpy	354	"[what]"
ch1_s12_2_fb98e208		Before Diedriech does anything rash, I take Graciella off of Maximiano's arms.	game/chapters/ch1_s8-12.rpy	368	"[what]"
